Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
7810,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7811,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7812,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7813,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7814,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7815,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7816,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7817,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7818,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7819,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7820,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7821,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7822,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7823,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7824,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7825,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7826,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7827,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7828,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7829,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7830,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7831,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7832,"animal jam - play wild!",nan,Neutral,NULL,NULL,1741
7833,"animal planet go",nan,Neutral,NULL,NULL,741
7834,"animal planet go",nan,Neutral,NULL,NULL,741
7835,"animal planet go","I love Animal planet. But I can't watch favorite shows younger siblings running around mother's sensitive stomach vet programs. So allows watch programs peace quiet.",Positive,0.22,0.566667,741
7836,"animal planet go","I downloaded I longer cable I wanted keep shows. Even I watch say last week's episode week later. Unfortunately want us go cable provider.",Negative,-0.166667,0.355556,741
7837,"animal planet go",nan,Neutral,NULL,NULL,741
7838,"animal planet go","I love able see animals they're taken care send natural habitat I love",Positive,0.4,0.55625,741
7839,"animal planet go",nan,Neutral,NULL,NULL,741
7840,"animal planet go",nan,Neutral,NULL,NULL,741
7841,"animal planet go",nan,Neutral,NULL,NULL,741
7842,"animal planet go",Thanks,Positive,0.2,0.2,741
7843,"animal planet go",nan,Neutral,NULL,NULL,741
7844,"animal planet go",nan,Neutral,NULL,NULL,741
7845,"animal planet go",nan,Neutral,NULL,NULL,741
7846,"animal planet go",nan,Neutral,NULL,NULL,741
7847,"animal planet go","I love",Positive,0.5,0.6,741
7848,"animal planet go",nan,Neutral,NULL,NULL,741
7849,"animal planet go",nan,Neutral,NULL,NULL,741
7850,"animal planet go",nan,Neutral,NULL,NULL,741
7851,"animal planet go","The okay let sign provider shows glitchy screen (flashing screen)",Positive,0.5,0.5,741
7852,"animal planet go",nan,Neutral,NULL,NULL,741
7853,"animal planet go",nan,Neutral,NULL,NULL,741
7854,"animal planet go","Same issue flashing screen trying sign provider...please fix!",Neutral,NULL,0.125,741
7855,"animal planet go",nan,Neutral,NULL,NULL,741
7856,"animal planet go","This tells sign TV provider unlock ALL SHOWS LIE.",Neutral,NULL,NULL,741
7857,"animal planet go",nan,Neutral,NULL,NULL,741
7858,"animal planet go",nan,Neutral,NULL,NULL,741
7859,"animal planet go",nan,Neutral,NULL,NULL,741
7860,"animal planet go","If love four legged companions,,, You love Americas Cutest....Thank You Animal Planet... E.",Positive,0.5,0.6,741
7861,"animal planet go","I learn alot animal plant pass family friends",Neutral,NULL,NULL,741
7862,"animal planet go","Adds kinda long",Negative,-0.05,0.4,741
7863,"animal planet go","It work",Neutral,NULL,NULL,741
7864,"animal planet go","Great make ads less time",Positive,0.316667,0.408333,741
7865,"animal planet go","Doesn't work Chromecast working fine 2 days ago.",Positive,0.416667,0.5,741
7866,"animal planet go","Hard navigate episodes",Negative,-0.291667,0.541667,741
7867,"animal planet go","Love great!",Positive,0.75,0.675,741
7868,"animal planet go","Great shows covered demand",Positive,0.8,0.75,741
7869,"animal planet go","Great complete coverage.",Positive,0.45,0.575,741
7870,"animal planet go","So far I love",Positive,0.3,0.8,741
7871,"animal planet go","Great straight forward",Positive,0.5,0.575,741
7872,"animal planet go","Need free shows",Positive,0.4,0.8,741
7873,"animated photo editor","This awesome app. Love it. Wish stickers though. But still great.",Positive,0.766667,0.783333,28
7874,"animated photo editor","Awesome absolutely love",Positive,0.75,0.8,28
7875,"animated photo editor","Very good work nicely",Positive,0.755,0.89,28
7876,"animated photo editor","So nice",Positive,0.6,1,28
7877,"animated photo editor",nan,Neutral,NULL,NULL,28
7878,"animated photo editor","This amazing making funny images...",Positive,0.425,0.95,28
7879,"animated photo editor","I love",Positive,0.5,0.6,28
7880,"animated photo editor",Good,Positive,0.7,0.6,28
7881,"animated photo editor","I hate",Negative,-0.8,0.9,28
7882,"animated photo editor",nan,Neutral,NULL,NULL,28
7883,"animated photo editor",bad,Negative,-0.7,0.666667,28
7884,"animated photo editor",eeee,Neutral,NULL,NULL,28
7885,"animated photo editor","Good morning",Positive,0.7,0.6,28
7886,"animated photo editor",Good,Positive,0.7,0.6,28
7887,"animated photo editor","Such outstanding aap cause pic come outstanding",Positive,0.333333,0.75,28
7888,"animated photo editor","It's great",Positive,0.8,0.75,28
7889,"animated photo editor","Bad bad horrible",Negative,-0.8,0.777778,28
7890,"animated photo editor","Jitendra Kumar Kori",Neutral,NULL,NULL,28
7891,"animated photo editor","It's lovely",Positive,0.5,0.75,28
7892,"animated photo editor","Its gd",Neutral,NULL,NULL,28
7893,"animated photo editor",nan,Neutral,NULL,NULL,28
7894,"animated photo editor",nan,Neutral,NULL,NULL,28
7895,"animated photo editor",Super,Positive,0.333333,0.666667,28
7896,"animated photo editor","Download late",Negative,-0.3,0.6,28
7897,"animated photo editor","This incredibly",Positive,0.9,0.9,28
7898,"animated photo editor","Holy Juer",Neutral,NULL,NULL,28
7899,"animated photo editor","It's nice pranking friends",Positive,0.6,1,28
7900,"animated photo editor","Very good",Positive,0.91,0.78,28
7901,"animated photo editor","It's super cool",Positive,0.341667,0.658333,28
7902,"animated photo editor","I share",Neutral,NULL,NULL,28
7903,"animated photo editor",Saif,Neutral,NULL,NULL,28
7904,"animated photo editor",Thu,Neutral,NULL,NULL,28
7905,"animated photo editor",mst,Neutral,NULL,NULL,28
7906,"animated photo editor",Ok,Positive,0.5,0.5,28
7907,"animated photo editor",cheat,Neutral,NULL,NULL,28
7908,"animated photo editor",Gd...,Neutral,NULL,NULL,28
7909,"animated photo editor",nan,Neutral,NULL,NULL,28
7910,"animated photo editor",Love,Positive,0.5,0.6,28
7911,"animated photo editor",Nice,Positive,0.6,1,28
7912,"animated photo editor",Nice,Positive,0.6,1,28
7913,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7914,"anime avatar creator: make your own avatar","Doesn't run well tablet ads. That hairstyles outfits selection pretty limited. I wish way ads randomly pop up, there's option watch ads unlock certain things something similar crash trying play ad every two seconds. It's really bad... It looks really pretty.",Negative,-0.0795918,0.611565,1298
7915,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7916,"anime avatar creator: make your own avatar","I think make two people together like call it?? That thing two peeps it. Because I hoping that... hope I make sense...",Neutral,NULL,NULL,1298
7917,"anime avatar creator: make your own avatar","This aight, I mean I like aint got BLACK hair, I'd give 5 stars update grants hair type. (Afro, dreads, cornrows, flat-top, short afro.)",Negative,-0.159722,0.473611,1298
7918,"anime avatar creator: make your own avatar","Amazing beautiful clothing choices!! Just maybe option name character?! Its amazing game. And dont like dont u go make game. bet ur rating 1.2",Positive,0.28,0.72,1298
7919,"anime avatar creator: make your own avatar","It awesome. I suggest adding eyes work boys. The eyes could work boys pupils. The rest look good boy characters",Positive,0.85,0.8,1298
7920,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7921,"anime avatar creator: make your own avatar","Nice !! Helpful wallpapers, get drawing ideas :D I recommend Anime-loving artists !!! BUT, reason 4 stars cuz want put 2 people canvas. please, please, PLEASE make happen !! ❤❤",Positive,0.96875,1,1298
7922,"anime avatar creator: make your own avatar","This enough customization options. It's really boring. Try Live Portrait Maker want good avatar-making app.",Negative,-0.0409091,0.65,1298
7923,"anime avatar creator: make your own avatar","This pretty disappointing, pretty low quality compared avatar makers.. Its limited outfits etc... Use Gen8's avatar maker somehow liked LOVE Gen8's avatar maker",Positive,0.132653,0.64898,1298
7924,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7925,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7926,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7927,"anime avatar creator: make your own avatar","Not enough choices. I wanted make simple character loads indecent clothes nothing like I wanted. I find lot worst. Could lot improvement.",Negative,-0.333333,0.619048,1298
7928,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7929,"anime avatar creator: make your own avatar","I like I create self. But thing I wish clothing options. But great app.",Positive,0.8,0.75,1298
7930,"anime avatar creator: make your own avatar","This game, all, pretty good. Things I think great wide variety skin, eye, hair, color options accessories. Things I think could improve many, many clothing options, accessory options well. Overall, cute fun!!",Positive,0.321875,0.535,1298
7931,"anime avatar creator: make your own avatar","It's easy fun use, although I hate ads. It's really much! Please make make pose differently eg. put hands cheeks surprise. And thing I want most: addig 2/more characters page, like logo. Otherwise, okay.",Positive,0.169048,0.533333,1298
7932,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7933,"anime avatar creator: make your own avatar","It's great! I saw friend I tried epic! I wish could make bottom half well",Positive,0.319444,0.438889,1298
7934,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7935,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7936,"anime avatar creator: make your own avatar","I've seen similar sort thing best free I've used recently There LOT ads though This great I feel There could large selection hair costumes .I also think les difference male female costumes clothing",Positive,0.301786,0.399405,1298
7937,"anime avatar creator: make your own avatar","Sende I actually played game I feel like needs work like better clothes choices maybe makeup",Positive,0.0333333,0.333333,1298
7938,"anime avatar creator: make your own avatar","AMAZING!!!! Some people say many ads, skip they're problem!but would recommend adding clothing cause dont like using clothing every boy girl, also make pick size, head shape, shoes, see whole body. Other that, AMAZING WORK",Positive,0.435,0.615,1298
7939,"anime avatar creator: make your own avatar","It's best, But worst either, ads common distributive. I expect much anyways ... But opinion, I'm complaining could improvements.",Negative,-0.025,0.5,1298
7940,"anime avatar creator: make your own avatar","SO MUCH FREAKING ADS I CAN'T STAND THE FRICKEN AD MADNESS FIX IT I HATE THIS!!! also hate clothes A LOT THE ADS R TOO MUCH",Negative,-0.35,0.55,1298
7941,"anime avatar creator: make your own avatar","It's wonderful! You get make avatar, I wish much ads, otherwise, I love it!",Positive,0.608333,0.6,1298
7942,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7943,"anime avatar creator: make your own avatar","I love app. Although please get rid ads. Maybe give short tutorial to. I also know make two people images. Please update this.",Positive,0.25,0.45,1298
7944,"anime avatar creator: make your own avatar","It way make person own.",Positive,0.6,1,1298
7945,"anime avatar creator: make your own avatar","Lots improvement needed. There many ads. I can't change face shape avatar. There's clothes available. I want tomboy style clothings too.",Positive,0.45,0.45,1298
7946,"anime avatar creator: make your own avatar","There many ads pretty annoying, interesting suggestions dressing either. In way kinda boring.",Negative,-0.11,0.78,1298
7947,"anime avatar creator: make your own avatar","It ok. My complaint adds",Positive,0.1,0.35,1298
7948,"anime avatar creator: make your own avatar","LOVE IT!! however cons...1-wish could change dress color. 2- many ads, maybe little bit less. But also pros. Easy make avatars.",Positive,0.272083,0.5,1298
7949,"anime avatar creator: make your own avatar","I love game But I wish could make story's like game episode customize people make story I wish could that. Anyways I'm hater really wish could add different positions I want game that's I say thank",Negative,-0.0833333,0.433333,1298
7950,"anime avatar creator: make your own avatar","I HATE IT ITS SO BORING HATE HATE HATE IT'S TERRIBLE THE FACE IS WEIRD AND CREEPY ITS NOT LETTING DO ANYTHING T E R R I B L E TERRIBLE",Negative,-0.8,0.955556,1298
7951,"anime avatar creator: make your own avatar","Amazing! So cute I created version myself. And I used character I created home page! So SO cute! Also great time killer! BTW what's ur music called plays background?",Positive,0.75,0.9125,1298
7952,"anime avatar creator: make your own avatar",nan,Neutral,NULL,NULL,1298
7953,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7954,"anime manga coloring book","Don't like really small space toy try get it, goes way back, colors need improved, pics without girls uniforms, pretty cool.",Positive,0.0875,0.5125,33
7955,"anime manga coloring book","It's alright thing eyes become skin color instead white.Good game creator fixed that,I'd recommend maybe redownload it.As now,I think could improve.",Negative,-0.15,0.3,33
7956,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7957,"anime manga coloring book","I think good experience sometimes try color thing hole thing goes color though fun",Positive,0.5,0.4,33
7958,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7959,"anime manga coloring book","There soooooo many colorings (aka) drawings choose good time killer",Positive,0.6,0.55,33
7960,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7961,"anime manga coloring book","Its ok small places cant color!!",Positive,0.0546875,0.45,33
7962,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7963,"anime manga coloring book","I loved it! It fun I put random characters I make drawings",Positive,0.225,0.5,33
7964,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7965,"anime manga coloring book","I like 3 minutes I love",Positive,0.5,0.6,33
7966,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7967,"anime manga coloring book","It hard control.",Negative,-0.291667,0.541667,33
7968,"anime manga coloring book","It gooapp get Its good I Love",Positive,0.6,0.6,33
7969,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7970,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7971,"anime manga coloring book","I 10 years old I love game",Positive,0.0666667,0.4,33
7972,"anime manga coloring book","It's lovely beautiful",Positive,0.675,0.875,33
7973,"anime manga coloring book","I think could better",Positive,0.5,0.5,33
7974,"anime manga coloring book","I love anime",Positive,0.5,0.6,33
7975,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7976,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7977,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7978,"anime manga coloring book",Good,Positive,0.7,0.6,33
7979,"anime manga coloring book","Love it!!!!",Positive,1,0.6,33
7980,"anime manga coloring book","I love ,I hate stops working restart picture",Negative,-0.15,0.75,33
7981,"anime manga coloring book","I like IT keeps zooming many ads. And u unlock pages DON'T CLOSE THE APP!!!! make u watch another ad. And I want ad show one!!! PLEASE FIX!!!!!!!!",Positive,1,0.5,33
7982,"anime manga coloring book","I Liked people type kind anime Like people color favorite anime character",Positive,0.566667,0.9,33
7983,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7984,"anime manga coloring book","I love sometimes colar white spots left",Positive,0.166667,0.2,33
7985,"anime manga coloring book","I liked cause first I live anime manga second color without paying",Positive,0.246591,0.408333,33
7986,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7987,"anime manga coloring book","I like I wish coloring pages",Neutral,NULL,NULL,33
7988,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7989,"anime manga coloring book",nan,Neutral,NULL,NULL,33
7990,"anime manga coloring book","This good I love I wish add pictures",Positive,0.6,0.6,33
7991,"anime manga coloring book","It's super amazing. I would recommend everyone likes coloring anime !!!!",Positive,0.666667,0.783333,33
7992,"anime manga coloring book","Make coloring pages",Neutral,NULL,NULL,33
7993,"anthem anywhere","Logs use, slow, constant forced update. Why complicated, I want view insurance card...",Negative,-0.275,0.483333,1820
7994,"anthem anywhere","Has claims area review recent claims zero claims. Called tech support. Was put hold music 35 minutes disconnected. Rep taken telephone number beginning call. Did get return call. From ratings looks like like experience typical.",Negative,-0.0833333,0.375,1820
7995,"anthem anywhere",nan,Neutral,NULL,NULL,1820
7996,"anthem anywhere","The home screen totally different description. I get choice: find doctor.",Neutral,NULL,0.6,1820
7997,"anthem anywhere","Can longer login let login using either. Says phone jailbroken definitely not. On tries login eventually sends right back login screen. Not reliable I need check claims.",Positive,0.111905,0.311905,1820
7998,"anthem anywhere","broken recent update, let login anymore gives error. Running galaxy s7.",Negative,-0.2,0.325,1820
7999,"anthem anywhere","Idiotic thinks phone jailbroken run.",Negative,-0.666667,0.833333,1820
8000,"anthem anywhere","Doesn't provide HSA balance. You log desktop site actual computer access information.",Neutral,NULL,0.1,1820
8001,"anthem anywhere","I can't access info I'm interested prescriptions medical records.",Positive,0.125,0.25,1820
8002,"anthem anywhere","The feature find doctor used easy unhelpful mess.",Positive,0.129167,0.504167,1820
8003,"anthem anywhere","The easy navigate research Information available I love app! It's excellent!",Positive,0.614583,0.708333,1820
8004,"anthem anywhere","I longer log Athem, using APP. Call help desk month ago, still waiting answer..... today July, 17 2018",Neutral,NULL,NULL,1820
8005,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8006,"anthem anywhere","Helpful many ways easy.",Positive,0.466667,0.666667,1820
8007,"anthem anywhere","I like automatically enrolled paperless billing email file. I check email regularly therefore I might remember pay bill. I guess I find new insurance company I trust. Besides doctors horrible.",Negative,-0.287879,0.51049,1820
8008,"anthem anywhere","complicated finding local doctors always give error message. I able get daughter's shots things already. I able set appointment.",Positive,0.125,0.5625,1820
8009,"anthem anywhere","Can't een log always "technical issues". When try go full sjte phone, log in, automatically redirects mobile still experiencing technical issues.",Positive,0.116667,0.25,1820
8010,"anthem anywhere","Not sure optimized iPhones home screen unresponsive touch S8 rendering useless.",Negative,-0.375,0.544444,1820
8011,"anthem anywhere","Used work started saying can't installed rooted phone without change.",Neutral,NULL,NULL,1820
8012,"anthem anywhere","My phone neither rooted jailbroken. Yet, I can't even log I get message saying is...",Neutral,NULL,NULL,1820
8013,"anthem anywhere","Won't log in. Just spins minute stops.",Neutral,NULL,NULL,1820
8014,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8015,"anthem anywhere","Would even let sign up.",Neutral,NULL,NULL,1820
8016,"anthem anywhere","Can't anything app. The login screen completely unresponsive touch. Not really surprising, ABC tries make things secure users can't log accounts, even web.",Positive,0.0125,0.475,1820
8017,"anthem anywhere","Gives little information. Seems focused claims rather actual useful insurance information. Has info dependents 17, know children!! Clunky. The idea nice execution terrible.",Negative,-0.02375,0.52,1820
8018,"anthem anywhere","This complete waste time. I usually leave reviews worthless waste valuable space phone!!",Negative,-0.2925,0.31,1820
8019,"anthem anywhere","The completely unresponsive. I tried uninstalling reinstalling nothing. Not sure happened used work. Appalled state gone unchanged others reporting unresponsive well.",Negative,-0.316667,0.762963,1820
8020,"anthem anywhere","Awful UI, barely functional search. I cannot find cost care information app. It's horrible.",Negative,-0.65,0.7,1820
8021,"anthem anywhere","Very limited info beyond ID card. Every bit slow Anthem's full site.",Negative,-0.0142857,0.378571,1820
8022,"anthem anywhere","Completely unusable galaxy S8. Can't change location. Can't search dental",Positive,0.1,0.4,1820
8023,"anthem anywhere","What's point insurance can't even submit claim?",Neutral,NULL,NULL,1820
8024,"anthem anywhere","Would love see actual eob option open claims..",Positive,0.166667,0.4,1820
8025,"anthem anywhere","Login page became unresponsive",Neutral,NULL,NULL,1820
8026,"anthem anywhere","Won't even look cost & care sucks!!!",Negative,-0.585938,0.3,1820
8027,"anthem anywhere","Didn't work",Neutral,NULL,NULL,1820
8028,"anthem anywhere","Worst ever",Negative,-1,1,1820
8029,"anthem anywhere",Informative,Neutral,NULL,NULL,1820
8030,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8031,"anthem anywhere","This doesnt givr useful information. Summary gives plan details deductible. It show information family spouse child information. Also certain data incorrect spending amount. Please provide correct information.",Positive,0.257143,0.285714,1820
8032,"anthem anywhere","The seems always logging problem reset password even I fingerprint log in. If ever get trying find coverage estimate cost joke. Wouldnt recommend garbage hot line tells 10 minutes phone tree..",Positive,0.25,0.85,1820
8033,"anthem anywhere","Logs use, slow, constant forced update. Why complicated, I want view insurance card...",Negative,-0.275,0.483333,1820
8034,"anthem anywhere","Has claims area review recent claims zero claims. Called tech support. Was put hold music 35 minutes disconnected. Rep taken telephone number beginning call. Did get return call. From ratings looks like like experience typical.",Negative,-0.0833333,0.375,1820
8035,"anthem anywhere","Can't access id card basic info edit profile thats never hads sucks much ever !",Negative,-0.0166667,0.208333,1820
8036,"anthem anywhere","The home screen totally different description. I get choice: find doctor.",Neutral,NULL,0.6,1820
8037,"anthem anywhere","Can longer login let login using either. Says phone jailbroken definitely not. On tries login eventually sends right back login screen. Not reliable I need check claims.",Positive,0.111905,0.311905,1820
8038,"anthem anywhere","broken recent update, let login anymore gives error. Running galaxy s7.",Negative,-0.2,0.325,1820
8039,"anthem anywhere","Idiotic thinks phone jailbroken run.",Negative,-0.666667,0.833333,1820
8040,"anthem anywhere","Doesn't provide HSA balance. You log desktop site actual computer access information.",Neutral,NULL,0.1,1820
8041,"anthem anywhere","I can't access info I'm interested prescriptions medical records.",Positive,0.125,0.25,1820
8042,"anthem anywhere","The feature find doctor used easy unhelpful mess.",Positive,0.129167,0.504167,1820
8043,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8044,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8045,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8046,"anthem anywhere","Helpful many ways easy.",Positive,0.466667,0.666667,1820
8047,"anthem anywhere","I like automatically enrolled paperless billing email file. I check email regularly therefore I might remember pay bill. I guess I find new insurance company I trust. Besides doctors horrible.",Negative,-0.287879,0.51049,1820
8048,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8049,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8050,"anthem anywhere","Not sure optimized iPhones home screen unresponsive touch S8 rendering useless.",Negative,-0.375,0.544444,1820
8051,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8052,"anthem anywhere","My phone neither rooted jailbroken. Yet, I can't even log I get message saying is...",Neutral,NULL,NULL,1820
8053,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8054,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8055,"anthem anywhere","Would even let sign up.",Neutral,NULL,NULL,1820
8056,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8057,"anthem anywhere","Gives little information. Seems focused claims rather actual useful insurance information. Has info dependents 17, know children!! Clunky. The idea nice execution terrible.",Negative,-0.02375,0.52,1820
8058,"anthem anywhere","This complete waste time. I usually leave reviews worthless waste valuable space phone!!",Negative,-0.2925,0.31,1820
8059,"anthem anywhere","The completely unresponsive. I tried uninstalling reinstalling nothing. Not sure happened used work. Appalled state gone unchanged others reporting unresponsive well.",Negative,-0.316667,0.762963,1820
8060,"anthem anywhere","Awful UI, barely functional search. I cannot find cost care information app. It's horrible.",Negative,-0.65,0.7,1820
8061,"anthem anywhere","Very limited info beyond ID card. Every bit slow Anthem's full site.",Negative,-0.0142857,0.378571,1820
8062,"anthem anywhere","Completely unusable galaxy S8. Can't change location. Can't search dental",Positive,0.1,0.4,1820
8063,"anthem anywhere","What's point insurance can't even submit claim?",Neutral,NULL,NULL,1820
8064,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8065,"anthem anywhere","Login page became unresponsive",Neutral,NULL,NULL,1820
8066,"anthem anywhere","Won't even look cost & care sucks!!!",Negative,-0.585938,0.3,1820
8067,"anthem anywhere",nan,Neutral,NULL,NULL,1820
8068,"anthem anywhere","Worst ever",Negative,-1,1,1820
8069,"anthem anywhere",Informative,Neutral,NULL,NULL,1820
8070,"anthem anywhere","This waste time often stupid updates make cannot log middle day.... way ruin could good idea guys",Negative,-0.075,0.4,1820
8071,"anthem anywhere","This doesnt givr useful information. Summary gives plan details deductible. It show information family spouse child information. Also certain data incorrect spending amount. Please provide correct information.",Positive,0.257143,0.285714,1820
8072,"anthem anywhere","The seems always logging problem reset password even I fingerprint log in. If ever get trying find coverage estimate cost joke. Wouldnt recommend garbage hot line tells 10 minutes phone tree..",Positive,0.25,0.85,1820
8073,"anthem bc anywhere","A glitchy piece so-and-so. This provides four functions: list claims, ability view one's ID card, provider lookup, messages center. Navigating often causes time out; sometimes, opening produces error message currently functioning call toll-free number. What good work? Additionally, many require login time opened offer login fingerprints. This doesn't, hassle enter credentials time. Please join customers 21st century, Anthem Blue Cross! 3 stars works, decent usefulness.",Positive,0.158333,0.295833,1965
8074,"anthem bc anywhere","Does work all. Only shows login screen, tapping buttons nothing. I can't even enter username.",Neutral,NULL,1,1965
8075,"anthem bc anywhere","It sucks",Negative,-0.3,0.3,1965
8076,"anthem bc anywhere","Unfortunately broken I usually review type however bad I to. Please aware company makes also charge also issues.",Negative,-0.275,0.391667,1965
8077,"anthem bc anywhere","The links find care/providers work. The help line available work shift east coast time. The comments mine generic responses say call help line. What get services calling help line? This good start, aesthetically pleasing, seems like published none funtional kinks ironed out.",Positive,0.366667,0.333333,1965
8078,"anthem bc anywhere","Worst ever. Must designed challenged monkey. SLOW works work 3/4 time.",Negative,-0.45,0.466667,1965
8079,"anthem bc anywhere","Can't get past sign screen. Completely useless App.",Negative,-0.375,0.225,1965
8080,"anthem bc anywhere","Can't pass first page",Positive,0.25,0.333333,1965
8081,"anthem bc anywhere","Totally unresponsive.",Neutral,NULL,0.75,1965
8082,"anthem bc anywhere","The BS. Says get sorts information. You can't, search doctor update email settings that's it! I can't even view id card.",Neutral,NULL,NULL,1965
8083,"anthem bc anywhere","A lot technical difficulties.",Neutral,NULL,0.1,1965
8084,"anthem bc anywhere","I receive email see claims. Log in, option view claims! Why misdirect me? Why waste time? Your right hand know left doing. Completely worthless app.",Negative,-0.178571,0.358929,1965
8085,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8086,"anthem bc anywhere","This stupid even work! Why can't make working rather bunch NOT WORKING ?",Negative,-1,1,1965
8087,"anthem bc anywhere","much anything.",Positive,0.2,0.2,1965
8088,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8089,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8090,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8091,"anthem bc anywhere","Does work. Castlight bug...",Neutral,NULL,NULL,1965
8092,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8093,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8094,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8095,"anthem bc anywhere","Still fixed, can't access ID card.",Positive,0.1,0.2,1965
8096,"anthem bc anywhere",Boo,Neutral,NULL,NULL,1965
8097,"anthem bc anywhere",nan,Neutral,NULL,NULL,1965
8098,"anthem bc anywhere","This horrible. Every time I try access ID card, ALWAYS tells something went wrong. Can't fax it, email show it...",Negative,-0.75,0.95,1965
8099,"anthem bc anywhere","Did work. Could get passed login screen.",Neutral,NULL,NULL,1965
8100,"anthem bc anywhere","This even open",Neutral,NULL,0.5,1965
8101,"anthem bc anywhere","I can't access id card. The whole point...",Positive,0.2,0.4,1965
8102,"anthem bc anywhere","Never opens. It shows spinning dots never anything else. If call BCBS say look info app. The work, customer go get information?????",Neutral,NULL,NULL,1965
8103,"anthem bc anywhere","Will load up... Swirly white bubbles floating clock wise direction.. round round.. please need app.. cheers",Positive,0.075,0.425,1965
8104,"anthem bc anywhere","Does start useless avoid.",Negative,-0.5,0.2,1965
8105,"anthem bc anywhere","Won't load all, even load log screen. What kind developers there?",Positive,0.6,0.9,1965
8106,"anthem bc anywhere","It's slow, load",Negative,-0.3,0.4,1965
8107,"anthem bc anywhere","unable get past terms agreement",Negative,-0.375,0.375,1965
8108,"anthem bc anywhere","Doesn't let log finish registration",Neutral,NULL,NULL,1965
8109,"anthem bc anywhere","Awful non functional",Negative,-1,1,1965
